Search Query,Bike Name,Price,Section Title,Section Data
Honda bike,Honda CB350RS,"Rs.6,703",Features and Safety,"{'Speedometer': 'Analogue', 'Odometer': 'Digital', 'Tripmeter': 'Digital', 'Additional Features': 'Seat Length - 640 mm, Average Mileage, Side Stand With Engine Inhibitor, Gear Position Indicator, Battery Voltage Meter, ESS (Emergency Stop Signal), Hazarad Switch, Honda Smartphone Voice Control system (HSVCS), Weather information & Volume Adjustments', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes', 'Real Time Mileage Indicator': 'Yes', 'Display': 'Yes'}"
Honda bike,Honda CB350RS,"Rs.6,703",Mileage and Performance,"{'Overall Mileage': '35 kmpl', 'Acceleration (0-80 Kmph)': '7.30s', 'Acceleration (0-100 Kmph)': '11.99s', 'Quarter Mile': '18.04s @ 109.57kph', 'Roll-ons (30-70 kmph)': '6.13s', 'Roll-ons (40-80 kmph)': '8.58s', 'Braking (60-0 Kmph)': '17.55m', 'Braking (80-0 Kmph)': '31.00m', 'Braking (100-0 Kmph)': '50.19m'}"
Honda bike,Honda CB350RS,"Rs.6,703",Chassis and Suspension,{'Body Type': 'Cruiser Bikes'}
Honda bike,Honda CB350RS,"Rs.6,703",Dimensions and Capacity,"{'Width': '782 mm', 'Length': '2171 mm', 'Height': '1097 mm', 'Fuel Capacity': '15 L', 'Saddle Height': '800 mm', 'Ground Clearance': '168 mm', 'Wheelbase': '1441 mm', 'Kerb Weight': '179 kg'}"
Honda bike,Honda CB350RS,"Rs.6,703",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'LED Tail Lights': 'Yes', 'Low Battery Indicator': 'Yes', 'Low Fuel Indicator': 'Yes', 'Distance to Empty Indicator': 'Yes'}"
Honda bike,Honda CB350RS,"Rs.6,703",Tyres and Brakes,"{'Front Brake Diameter': '310 mm', 'Rear Brake Diameter': '240 mm'}"
Honda bike,Honda CB350RS,"Rs.6,703",Performance,{'0-100 Kmph (sec)': '11.99s'}
Honda bike,Honda CB350RS,"Rs.6,703",Motor & Battery,"{'Peak Power': '21.07 PS @ 5500 rpm', 'Drive Type': 'Chain Drive', 'Transmission': 'Manual'}"
Honda bike,Honda CB350RS,"Rs.6,703",Underpinnings,"{'Suspension Front': 'Telescopic', 'Suspension Rear': 'Hydraulic', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Tyre Size': 'Front :-100/90-19, Rear :-150/70-17', 'Wheel Size': 'Front :-482.6 mm,Rear 431.8 mm', 'Wheels Type': 'Alloy', 'Frame': 'Half Duplex Cradle', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda CB350RS,"Rs.6,703",App Features,"{'Calls & Messaging': 'Yes', 'Navigation assist': 'Yes', 'Low battery alert': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Engine and Transmission,"{'Engine Type': '4 stroke, SI, BS-VI Engine', 'Displacement': '109.51 cc', 'Max Torque': '9.30 Nm @ 5500 rpm', 'Cooling System': 'Air Cooled', 'Starting': 'Kick and Self Start', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Multiplate Wet Clutch', 'Gear Box': '4 Speed', 'Bore': '47 mm', 'Stroke': '63.121 mm', 'Compression Ratio': '10.1:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Features,"{'Instrument Console': 'Analogue', 'Speedometer': 'Analogue', 'Odometer': 'Analogue', 'Additional Features Of Variant': 'ESP Technology, Silent Start With ACG, Side Stand Engine Cut Off', 'Seat Type': 'Single', 'Stepup Seat': 'With Long Seat', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Features and Safety,"{'Braking Type': 'Combi Brake System', 'Speedometer': 'Analogue', 'Odometer': 'Analogue', 'Pass Switch': 'Yes', 'Additional Features': 'ESP Technology, Silent Start With ACG, Side Stand Engine Cut Off', 'Stepup Seat': 'With Long Seat', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Mileage and Performance,{'Overall Mileage': '65 kmpl'}
Honda bike,Honda CD 110 Dream,"Rs.2,528",Chassis and Suspension,{'Body Type': 'Commuter Bikes'}
Honda bike,Honda CD 110 Dream,"Rs.2,528",Dimensions and Capacity,"{'Width': '736 mm', 'Length': '2044 mm', 'Height': '1076 mm', 'Fuel Capacity': '9.1 L', 'Saddle Height': '720 mm', 'Ground Clearance': '162 mm', 'Wheelbase': '1285 mm', 'Kerb Weight': '112 kg'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Electricals,"{'Headlight': 'Halogen', 'Tail Light': 'Bulb', 'Turn Signal Lamp': 'Bulb', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Tyres and Brakes,"{'Front Brake Diameter': '130 mm', 'Rear Brake Diameter': '130 mm', 'Radial Tyre': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Motor & Battery,"{'Peak Power': '8.79 PS @ 7500 rpm', 'Drive Type': 'Chain Drive', 'Battery Type': 'Lead Acid', 'Transmission': 'Manual'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Underpinnings,"{'Suspension Front': 'Telescopic', 'Suspension Rear': 'Hydraulic Type', 'Brakes Front': 'Drum', 'Brakes Rear': 'Drum', 'Tyre Size': 'Front :-80/100-18, Rear :-80/100-18', 'Wheel Size': 'Front :-457.2 mm,Rear :-457.2 mm', 'Wheels Type': 'Alloy', 'Frame': 'Diamond Type', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda CB300R,"Rs.7,451",Engine and Transmission,"{'Engine Type': 'Liquid-cooled, 4 Stroke, SI, BS-VI Engine', 'Displacement': '286.01 cc', 'Max Torque': '27.5 Nm @ 7500 rpm', 'No. of Cylinders': '1', 'Cooling System': 'Liquid Cooled', 'Valve Per Cylinder': '4', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Multiplate Wet Clutch', 'Gear Box': '6 Speed', 'Bore': '76.0 mm', 'Stroke': '63.043 mm', 'Compression Ratio': '10.7:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda CB300R,"Rs.7,451",Features,"{'Instrument Console': 'Digital', 'Speedometer': 'Digital', 'Techometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'Hub Less Floating Disc Brakes, Newly Designed Muffler, New Full LCD Multi Function Meter, Seat Length - 627 mm, Gear Position Indicator, Gear Shift Warning', 'Seat Type': 'Split', 'Body Graphics': 'Yes', 'Clock': 'Digital', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda CB300R,"Rs.7,451",Features and Safety,"{'Pass Switch': 'Yes', 'Clock': 'Digital', 'Additional Features': 'Hub Less Floating Disc Brakes, Newly Designed Muffler, New Full LCD Multi Function Meter, Seat Length - 627 mm, Gear Position Indicator, Gear Shift Warning', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda CB300R,"Rs.7,451",Mileage and Performance,"{'Overall Mileage': '30 kmpl', 'Acceleration (0-80 Kmph)': '4.79s', 'Acceleration (0-100 Kmph)': '7.35s', 'Quarter Mile': '15.57 sec @ 132.21 kmph', 'Roll-ons (30-70 kmph)': '4.21s', 'Roll-ons (40-80 kmph)': '5.15s', 'Braking (60-0 Kmph)': '17.86m', 'Braking (80-0 Kmph)': '31.72m', 'Braking (100-0 Kmph)': '51.07m'}"
Honda bike,Honda CB300R,"Rs.7,451",Chassis and Suspension,"{'Body Type': 'Sports Bikes', 'Body Graphics': 'Yes'}"
Honda bike,Honda CB300R,"Rs.7,451",Dimensions and Capacity,"{'Width': '802 mm', 'Length': '2017 mm', 'Height': '1047 mm', 'Fuel Capacity': '9.7 L', 'Saddle Height': '801 mm', 'Ground Clearance': '157 mm', 'Wheelbase': '1352 mm', 'Kerb Weight': '146 kg'}"
Honda bike,Honda CB300R,"Rs.7,451",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'Projector Headlights': 'LED Projector', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda CB300R,"Rs.7,451",Tyres and Brakes,"{'Front Brake Diameter': '296 mm', 'Rear Brake Diameter': '220 mm', 'Front Tyre Pressure (Rider)': '29 psi', 'Front Tyre Pressure (Rider & Pillion)': '29 psi', 'Rear Tyre Pressure (Rider)': '33 psi', 'Rear Tyre Pressure (Rider & Pillion)': '33 psi'}"
Honda bike,Honda CB300R,"Rs.7,451",Performance,{'0-100 Kmph (sec)': '7.35s'}
Honda bike,Honda CB300R,"Rs.7,451",Motor & Battery,"{'Peak Power': '31.13 PS @ 9000 rpm', 'Drive Type': 'Chain Drive', 'Transmission': 'Manual'}"
Honda bike,Honda CB300R,"Rs.7,451",Underpinnings,"{'Suspension Front': 'USD', 'Suspension Rear': '7 Step adjustable monoshock', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Tyre Size': 'Front :-110/70-R17, Rear :-150/60-R17', 'Wheel Size': 'Front :-431.8 mm,Rear :-431.8 mm', 'Wheels Type': 'Alloy', 'Frame': 'Diamond Type', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda Gold Wing,"Rs.1,19,035",Engine and Transmission,"{'Engine Type': 'Liquid-cooled 4-stroke 24-valve SOHC flat-6 engine', 'Displacement': '1833 cc', 'Max Torque': '170 Nm @ 4500 rpm', 'No. of Cylinders': '6', 'Cooling System': 'Liquid Cooled', 'Valve Per Cylinder': '4', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Clutch': '(DCT) Hydraulic, wet, multi-plate with oil pressure', 'Ignition': 'Full Transistorized Ignition', 'Gear Box': '7 Speed', 'Bore': '73 mm', 'Stroke': '73 mm', 'Compression Ratio': '10.5:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda Gold Wing,"Rs.1,19,035",Features,"{'Instrument Console': 'Analogue and Digital', 'Bluetooth Connectivity': 'Bluetooth', 'Navigation': 'Yes', 'USB Charging Port': 'Yes', 'Music Control': 'Yes', 'Cruise Control': 'Yes', 'Speedometer': 'Analogue', 'Techometer': 'Analogue', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'DCT Plus Reserve, Integrated Starter Generator, Idling Stop, Apple Car Play Integration,Hill Start Assist, Smart Key, Throttle By Wire, Honda Selectable Torque Control (HSTC), Android Auto, CO2 Emissions - 127g/km, Throttle Bore - 50 mm, Air Cleaner - Viscous,Cartridge Type Paper Filter, ACG Power Generation Capacity - 12V / 120A, Caster Angle - 30 Degree, Trail - 109 mm, Turning Radius - 3.4m, Trunk Capacity - 61 L (Length - 34mm, Width - 48mm, Height - 46mm)', 'Seat Type': 'Split', 'Clock': 'Digital', 'Stepup Seat': 'Yes', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda Gold Wing,"Rs.1,19,035",Features and Safety,"{'Speedometer': 'Analogue', 'Tachometer': 'Analogue', 'Odometer': 'Digital', 'Tripmeter': 'Digital', 'Fuel Gauge': 'Digital', 'Pass Switch': 'Yes', 'Clock': 'Digital', 'Riding Modes': 'Rain,Sports', 'Traction Control': 'Yes', 'Adjustable Windscreen': 'Yes', 'Additional Features': 'DCT Plus Reserve, Integrated Starter Generator, Idling Stop, Apple Car Play Integration,Hill Start Assist, Smart Key, Throttle By Wire, Honda Selectable Torque Control (HSTC), Android Auto, CO2 Emissions - 127g/km, Throttle Bore - 50 mm, Air Cleaner - Viscous,Cartridge Type Paper Filter, ACG Power Generation Capacity - 12V / 120A, Caster Angle - 30 Degree, Trail - 109 mm, Turning Radius - 3.4m, Trunk Capacity - 61 L (Length - 34mm, Width - 48mm, Height - 46mm)', 'Airbag': 'Yes', 'Stepup Seat': 'Yes', 'Passenger Footrest': 'Yes', 'Display': '7-inch full-colour TFT liquid crystal display'}"
Honda bike,Honda Gold Wing,"Rs.1,19,035",Mileage and Performance,{'Overall Mileage': '14 kmpl'}
Honda bike,Honda Gold Wing,"Rs.1,19,035",Chassis and Suspension,{'Body Type': 'Tourer Bikes'}
Honda bike,Honda Gold Wing,"Rs.1,19,035",Dimensions and Capacity,"{'Width': '905 mm', 'Length': '2615 mm', 'Height': '1430 mm', 'Fuel Capacity': '21.1 L', 'Saddle Height': '745 mm', 'Ground Clearance': '130 mm', 'Wheelbase': '1695 mm', 'Kerb Weight': '390 kg', 'Engine Oil': '5.6 L'}"
Honda bike,Honda Gold Wing,"Rs.1,19,035",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'DRLs': 'Yes', 'LED Tail Lights': 'Yes', 'Low Battery Indicator': 'Yes', 'Low Oil Indicator': 'Yes', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda Gold Wing,"Rs.1,19,035",Tyres and Brakes,"{'Front Brake Diameter': '320 mm', 'Rear Brake Diameter': '316 mm', 'Radial Tyre': 'Yes', 'Front Tyre Pressure (Rider)': '36 psi', 'Front Tyre Pressure (Rider & Pillion)': '38 psi', 'Rear Tyre Pressure (Rider)': '41 psi', 'Rear Tyre Pressure (Rider & Pillion)': '42 psi'}"
Honda bike,Honda Gold Wing,"Rs.1,19,035",Motor & Battery,"{'Peak Power': '126.4 PS @ 5500 rpm', 'Drive Type': 'Shaft Drive', 'Reverse Assist': 'Yes', 'Transmission': 'Automatic'}"
Honda bike,Honda Gold Wing,"Rs.1,19,035",Underpinnings,"{'Suspension Front': 'Double Wishbone', 'Suspension Rear': 'Pro Link', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Tyre Size': 'Front :-130/70-R18 Rear :-200/55-R16', 'Wheel Size': 'Front :-457.2 mm,Rear :-406.4 mm', 'Wheels Type': 'Alloy', 'Frame': 'Aluminum die-cast, twin-tube', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda Gold Wing,"Rs.1,19,035",App Features,"{'Navigation assist': 'Yes', 'Low battery alert': 'Yes'}"
Honda bike,Honda NX500,"Rs.18,201",Engine and Transmission,"{'Engine Type': 'Liquid-cooled 4-stroke DOHC parallel twin', 'Displacement': '471 cc', 'Max Torque': '43 Nm @ 6500 rpm', 'No. of Cylinders': '2', 'Cooling System': 'Liquid Cooled', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Wet multiplate', 'Gear Box': '6 Speed', 'Bore': '67 mm', 'Stroke': '66.8 mm', 'Compression Ratio': '10.7:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda NX500,"Rs.18,201",Features,"{'Instrument Console': 'Digital', 'Speedometer': 'Digital', 'Techometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'Honda Road Sync, Honda Selectable Torque Control', 'Seat Type': 'Split', 'Body Graphics': 'Yes', 'Clock': 'Yes', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda NX500,"Rs.18,201",Features and Safety,"{'Mobile Application': 'Yes', 'Pass Switch': 'Yes', 'Clock': 'Yes', 'Adjustable Windscreen': 'Yes', 'Additional Features': 'Honda Road Sync, Honda Selectable Torque Control', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes', 'Display': '5-inch full colour TFT screen'}"
Honda bike,Honda NX500,"Rs.18,201",Mileage and Performance,{'Overall Mileage': '27.78 kmpl'}
Honda bike,Honda NX500,"Rs.18,201",Chassis and Suspension,"{'Body Type': 'Adventure Tourer Bikes', 'Body Graphics': 'Yes'}"
Honda bike,Honda NX500,"Rs.18,201",Dimensions and Capacity,"{'Width': '829 mm', 'Length': '2165 mm', 'Height': '1413 mm', 'Fuel Capacity': '17.5 L', 'Saddle Height': '830 mm', 'Ground Clearance': '181 mm', 'Wheelbase': '1447 mm', 'Kerb Weight': '196 kg', 'Engine Oil': '3.2 L'}"
Honda bike,Honda NX500,"Rs.18,201",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda NX500,"Rs.18,201",Tyres and Brakes,"{'Front Brake Diameter': '296 mm', 'Rear Brake Diameter': '240 mm'}"
Honda bike,Honda NX500,"Rs.18,201",Motor & Battery,"{'Peak Power': '47.5 PS @ 8600 rpm', 'Drive Type': 'Chain drive', 'Battery Capacity': '12V / 7.4AH', 'Transmission': 'Manual'}"
Honda bike,Honda NX500,"Rs.18,201",Underpinnings,"{'Suspension Front': 'Showa 41mm USD Forks', 'Suspension Rear': 'Prolink Monoshock', 'Brakes Front': 'Double Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Tyre Size': 'Front :-110/80-R19, Rear :-160/60-R17', 'Wheel Size': 'Front :-482.6 mm,Rear :-431.8 mm', 'Wheels Type': 'Alloy', 'Frame': 'Diamond Still', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda NX500,"Rs.18,201",What’s Included,{'Mobile Application': 'Yes'}
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Engine and Transmission,"{'Engine Type': 'Liquid-cooled, 4 Stroke, SI Engine, DCT', 'Displacement': '1082.96 cc', 'Max Torque': '103 Nm @ 6000 rpm', 'No. of Cylinders': '2', 'Cooling System': 'Liquid Cooled', 'Valve Per Cylinder': '4', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Clutch': '2 Multiplate Wet Clutches', 'Ignition': 'Electronic, digital transistor', 'Gear Box': 'Automatic Dual Clutch Transmission', 'Bore': '92 mm', 'Stroke': '81.455 mm', 'Compression Ratio': '10.0:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Features,"{'Bluetooth Connectivity': 'Bluetooth', 'USB Charging Port': 'Yes', 'Cruise Control': 'Yes', 'Speedometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'Honda Selectable Torque Control, Wheelie control, Throttle By Wire, Apple CarPlay, Android Auto, New Exhaust System', 'Seat Type': 'Split', 'Clock': 'Yes', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Features and Safety,"{'Switchable ABS': 'Yes', 'Speedometer': 'Digital', 'Odometer': 'Digital', 'Tripmeter': 'Digital', 'Fuel Gauge': 'Digital', 'Pass Switch': 'Yes', 'Clock': 'Yes', 'Riding Modes': 'Off-Road,Touring,Urban,Yes', 'Power Modes': 'Yes', 'Quick Shifter': 'Yes', 'Adjustable Windscreen': 'Yes', 'Additional Features': 'Honda Selectable Torque Control, Wheelie control, Throttle By Wire, Apple CarPlay, Android Auto, New Exhaust System', 'Passenger Footrest': 'Yes', 'Display': '6.5 inch TFT Touch screen'}"
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Mileage and Performance,{'Overall Mileage': '20 kmpl'}
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Chassis and Suspension,"{'Body Type': 'Adventure Tourer Bikes, Off Road Bikes'}"
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Dimensions and Capacity,"{'Width': '963 mm', 'Length': '2307 mm', 'Height': '1523 mm', 'Fuel Capacity': '24.5 L', 'Saddle Height': '810-830 mm', 'Ground Clearance': '210 mm', 'Wheelbase': '1558 mm', 'Kerb Weight': '249 kg'}"
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'DRLs': 'Yes', 'LED Tail Lights': 'Yes', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Tyres and Brakes,"{'Front Brake Diameter': '310 mm', 'Rear Brake Diameter': '256 mm', 'Front Tyre Pressure (Rider)': '29 psi', 'Front Tyre Pressure (Rider & Pillion)': '32 psi', 'Rear Tyre Pressure (Rider)': '36 psi', 'Rear Tyre Pressure (Rider & Pillion)': '41 psi'}"
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Motor & Battery,"{'Peak Power': '99.2 PS @ 7500 rpm', 'Drive Type': 'Chain Drive', 'Battery Type': 'Li-ion', 'Transmission': 'Manual'}"
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Charging,"{'Charging At Home': 'No', 'Charging At Charging Station': 'No'}"
Honda bike,Honda CRF1100L Africa Twin,"Rs.48,708",Underpinnings,"{'Suspension Front': 'Telescopic', 'Suspension Rear': 'Pro-Link', 'Brakes Front': 'Double Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Tyre Size': 'Front :-90/90-21 Rear :-150/70-R18', 'Wheel Size': 'Front :-533.4 mm,Rear :-457.2 mm', 'Wheels Type': 'Spoke', 'Frame': 'Semi Double Cradle', 'Tubeless Tyre': 'Tube'}"
Honda bike,Honda XL750 Transalp,"Rs.30,422",Engine and Transmission,"{'Engine Type': 'Liquid-cooled OHC 4-stroke 8-valve Parallel Twin with 270° crank and uni-cam', 'Displacement': '755 cc', 'Max Torque': '75 Nm @ 7250 rpm', 'No. of Cylinders': '2', 'Cooling System': 'Liquid Cooled', 'Valve Per Cylinder': '4', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Wet multiple, Assisted slipper clutch', 'Gear Box': '6 Speed', 'Bore': '87 mm', 'Stroke': '63.5 mm', 'Compression Ratio': '11.0:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda XL750 Transalp,"Rs.30,422",Features,"{'Instrument Console': 'Digital', 'Bluetooth Connectivity': 'Bluetooth', 'USB Charging Port': 'Yes', 'Speedometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'Self Cancelling Indicators, Emergency Stop Signal, HISS', 'Seat Type': 'Split'}"
Honda bike,Honda XL750 Transalp,"Rs.30,422",Features and Safety,"{'Gradeability': '27?', 'Speedometer': 'Digital', 'Odometer': 'Digital', 'Tripmeter': 'Digital', 'Fuel Gauge': 'Digital', 'Additional Features': 'Self Cancelling Indicators, Emergency Stop Signal, HISS', 'Display': 'TFT'}"
Honda bike,Honda XL750 Transalp,"Rs.30,422",Mileage and Performance,{'Overall Mileage': '23 kmpl'}
Honda bike,Honda XL750 Transalp,"Rs.30,422",Chassis and Suspension,{'Body Type': 'Off Road Bikes'}
Honda bike,Honda XL750 Transalp,"Rs.30,422",Dimensions and Capacity,"{'Width': '838 mm', 'Length': '2325 mm', 'Height': '1450 mm', 'Fuel Capacity': '16.9 L', 'Saddle Height': '850 mm', 'Ground Clearance': '210 mm', 'Wheelbase': '1560 mm', 'Kerb Weight': '208 kg', 'Engine Oil': '3.9 L'}"
Honda bike,Honda XL750 Transalp,"Rs.30,422",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED'}"
Honda bike,Honda XL750 Transalp,"Rs.30,422",Tyres and Brakes,"{'Front Brake Diameter': '310 mm', 'Rear Brake Diameter': '256 mm'}"
Honda bike,Honda XL750 Transalp,"Rs.30,422",Motor & Battery,"{'Peak Power': '91.7 PS @ 9500r pm', 'Drive Type': 'Chain Drive', 'Transmission': 'Manual'}"
Honda bike,Honda XL750 Transalp,"Rs.30,422",Underpinnings,"{'Suspension Front': 'Showa 43mm SFF-CA USD, 200mm travel', 'Suspension Rear': 'Separate pressure, Pro-Link swingarm, 190mm travel', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Tyre Size': 'Front :-90/90R-21 Rear :-150/70R-18', 'Wheel Size': 'Front :-533.4 mm,Rear :-457.2 mm', 'Wheels Type': 'Spoke', 'Frame': 'Steel diamond', 'Tubeless Tyre': 'Tube'}"
